1293420361762009088,#linkedin #twitter #facebook #instagram #tiktok #celebration #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #affiliatemarketing #bitcoin #popcorn Enjoy $10 off Orders of $50+ - Use code IR10 - https://t.co/JizK1jgAIa,2022-03-11 12,0.4,0.5,Positive
1293420361762009088,#linkedin #twitter #facebook #instagram #doge #celebration #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #affiliatemarketing #bitcoin #freeshipping on purchases over $25 at #Amazon https://t.co/E0egX01ArP,2022-03-11 12,0.0,0.0,Neutral
1293420361762009088,#linkedin #twitter #facebook #instagram #bitcoin #celebration #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport SAVE BIG ON AIRPORT PARKING #airportparking https://t.co/Op49OAYhO3,2022-03-11 12,0.0,0.1,Neutral
1426633473394200589,@AxieScholarsJR5 @waspvsbee Good project ! @bitcoin_get  @CryptoSharings  @frogchard @BlockMarkGems @The_GeckoLounge,2022-03-11 12,0.875,0.6,Positive
1197119031305654272,"and rare…\"",2022-03-11 12,0.0,0.0,Neutral
1501455113751527424,Very very good project #Cryptocurrency #STPD #ICOAnnouncement #BSC #Bitcoin #NFT #Metaverse #Ethereum https://t.co/IHxe6EOZya,2022-03-11 12,0.91,0.78,Positive
1358524473067110401,"\"RT @hypekripto: İngiltere'de Bitcoin ATM'leri yasa dışı ilan edildi ve kapatılma kararı alındı. Mali Davranış Otoritesi açıklamasında \"\"Krip…\"",2022-03-11 12,0.0,0.0,Neutral
1215602517209337856,"Bitcoin Volatility, Biden’s Executive Order, and Russia-Ukraine Woes: This Week’s Crypto Recap https://t.co/vAXZg181bv",2022-03-11 12,0.0,0.0,Neutral
895377566411915266,"\"RT @hypekripto: İngiltere'de Bitcoin ATM'leri yasa dışı ilan edildi ve kapatılma kararı alındı. Mali Davranış Otoritesi açıklamasında \"\"Krip…\"",2022-03-11 12,0.0,0.0,Neutral
1293420361762009088,#tips #affiliate #affiliatemarketing #businesstips #affiliateprogram #affiliates #affiliate #shoponline   #affiliatemarketing #gift #shopping #gifts #onlineshopping #dogecoin #bitcoin free shipping on purchases over $25 at #Amazon https://t.co/E0egX01ArP,2022-03-11 12,0.4,0.8,Positive
1384165797237432325,"\"RT @hypekripto: İngiltere'de Bitcoin ATM'leri yasa dışı ilan edildi ve kapatılma kararı alındı. Mali Davranış Otoritesi açıklamasında \"\"Krip…\"",2022-03-11 12,0.0,0.0,Neutral
3133212933,RT @EmmanuelOlakojo: #FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs,2022-03-11 12,0.0,0.0,Neutral
2547166617,RT @BTC_Archive: 💥BREAKING: Stripe now supports #Bitcoin &amp; crypto payments!,2022-03-11 12,0.0,0.0,Neutral
1132586798574657536,"\"RT @hypekripto: İngiltere'de Bitcoin ATM'leri yasa dışı ilan edildi ve kapatılma kararı alındı. Mali Davranış Otoritesi açıklamasında \"\"Krip…\"",2022-03-11 12,0.0,0.0,Neutral
1492491336125087751,RT @BTC_Archive: 💥BREAKING: El Salvador could launch #Bitcoin bond next week. 🚀,2022-03-11 12,0.0,0.0,Neutral
3133212933,RT @EmmanuelOlakojo: #FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs,2022-03-11 12,0.0,0.0,Neutral
336253417,"RT @thetrocro: According to Cambridge, there’s enough flared gas to power 5 bitcoin networks, all while converting CH4 to CO2. CH4 is 80x a…",2022-03-11 12,0.0,0.5,Neutral
156579343,"RT @BitcoinMagazine: 💥 #Bitcoin's Lightning Network can currently perform over 1,000 times as much transactions as Visa  https://t.co/4FcvY…",2022-03-19 12,0.1,0.3,Positive
2997980402,RT @TheMoonCarl: #Bitcoin on the move 🚀,2022-03-19 12,0.0,0.0,Neutral
832786141392703488,@DepressedCat100 @3662brendon @jonrob12 @bitcoin_kosova @dom_ma @carljackmiller @shashj You sound like a typical christian thug. Virtue signalling while hiding millions of skeletons in the closet.,2022-03-19 12,0.07777778,0.3,Positive
1433779511749865477,#FlagNetwork  #cryptocurrency #Bitcoin  #StandWithUkraine https://t.co/bxkUrVR6Vl,2022-03-19 12,0.0,0.0,Neutral
2997980402,RT @rovercrc: I AM STILL $100k LONG ON #BITCOIN!! 🚀,2022-03-19 12,-0.078125,0.4,Negative
1891835444,#FlagNetwork  #cryptocurrency #Bitcoin  #StandWithUkraine https://t.co/DGYTGrg7B5,2022-03-19 12,0.0,0.0,Neutral
1493359082119573504,@flagnetwork_NFT #FlagNetwork  #cryptocurrency #Bitcoin   #StandWithUkraine,2022-03-19 12,0.0,0.0,Neutral
335788094,"RT @CBarraford: Nothing to see here. Just 22% APY on native Layer1 #Bitcoin. Man, the crypto industry is very sleepy 😴😴😴. $RUNE",2022-03-19 12,0.2,0.3,Positive
1306488879671779329,RT @JohanManse: We are creating a #bitcoin village in Sweden. Off grid lakefront property with a river flowing through. We have 4 S19Pros a…,2022-03-19 12,0.0,0.0,Neutral
1489269627121463296,Current #Bitcoin price is 41837.86190615666$,2022-03-19 12,0.0,0.4,Neutral
1457084698274971650,@dejaerules @Marvin_Inu Great🔥: It will also change your life. I already bought BNXA CVE: BNXA stock. Big wins awaits. Thank me later for that tip🔥 @BanxaOfficial #btc #bitcoin #defi #nft,2022-03-19 12,0.1,0.1,Positive
1464796574089940998,RT @saylor: Laser eyes signal intent to make #bitcoin an instrument of economic empowerment. 🌍,2022-03-19 12,0.2,0.2,Positive
1210971328594894848,@TheCryptoLark And we all know there is no second best!!! #Bitcoin,2022-03-19 12,0.5,0.15,Positive
1420585325815029762,"#Karma,Todavia hoy algunos no lo saben,el dólar dejará de ser la moneda más fuerte,los bancos se declaran en quiebra,y tu plata?en los bancos,cuidado,lleva el 95% a monedas Criptógrafo monedas Ethereum,’60%,25% Dodge,15%Bitcoin,el otro 5% cambia a efectivo,no gastes más de 20$ D https://t.co/eTXpzhqFrJ",2022-03-19 12,0.0,0.0,Neutral
1415698977442340864,@flagnetwork_NFT #FlagNetwork  #cryptocurrency #Bitcoin  #StandWithUkraine,2022-03-19 12,0.0,0.0,Neutral
1218116927731703808,In 2022 $XRP will overtake bitcoin #xrp #ripple https://t.co/0g23AMjfSi,2022-03-19 12,0.0,0.0,Neutral
1497563444778012679,"RT @LizaFlux: Glad to see that both of you @dak_flux  @dabit3  will be on https://t.co/U1tzSq7iIZ , it would be great if you held a joint l…",2022-03-19 12,0.65,0.875,Positive
1279707556445855744,#MonopolyMillionaireGame #MMG #token #NFT #art #binance #bitcoin https://t.co/9FBYzaph5x,2022-03-19 12,0.0,0.0,Neutral
344197050,"@LayahHeilpern @cvpayne You're killing it lately Layah, and agree, even though we all knew the Bitcoin fundamental value, it is only now we are starting to see it.",2022-03-19 12,-0.1,0.56666666,Negative
1394863492813963270,RT @ApocalyptoTrdr: $KDA ... $28 dan sonra majör düzeltmesini tamamlamış görünüyor. Ancak hedef düşen trendin kırılması olacaktır. $6.4 üze…,2022-03-19 12,0.0,0.0,Neutral
156579343,No it's not. Bitcoin is peace ☮️ https://t.co/ge7G10WkWJ,2022-03-19 12,0.0,0.0,Neutral
1375118053311094787,"I derive pretty big part of my profit using crypto, and for me choosing the right project is very critical. #DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH",2022-03-19 12,0.13392857,0.6589286,Positive
802003008343011328,#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs nice https://t.co/4uO2v67yYQ,2022-03-19 12,0.6,1.0,Positive
1371912539949428742,RT @omerdemircrypto: Bitcoin 45 K seviyesinde yataya bağlarsa altcoinler; https://t.co/9gi8cYa5gA,2022-03-19 12,0.0,0.0,Neutral
2691493267,"\"RT @DocumentingBTC: Think you're \"\"too late\"\" to buy #bitcoin now? So did they. https://t.co/7Zf1AU0ngn\"",2022-03-19 12,-0.3,0.6,Negative
1099693976,While I am not aware of a definitive position by an Australian regulator as early as 2015 the Australian Senate Economic References Committee reported that XRP (calling it Ripple) is decentralised like Bitcoin. Why is this such a difficult issue for the SEC alone in the world. https://t.co/DqhbERCoL2,2022-03-19 12,-0.053125,0.35625,Negative
1485159109360222208,#FlagNetwork  #cryptocurrency #Bitcoin  #StandWithUkraine https://t.co/sNUKKGGIjB,2022-03-19 12,0.0,0.0,Neutral
1452946774545469441,"NCP:  BitMEX exchange founder Arthur Hayes predicts #Bitcoin  will reach $1,000,000 one day.",2022-03-19 12,0.0,0.0,Neutral
1497452557135798275,RT @Meta_UFO: #bitcoin and #MetaUFO have no inflation.,2022-03-19 12,0.0,0.0,Neutral
1498752050397691916,RT @saylor: Laser eyes signal intent to make #bitcoin an instrument of economic empowerment. 🌍,2022-03-19 12,0.2,0.2,Positive
1465199676765126657,@flagnetwork_NFT Good projects @Eden53599841 @Edenextrading @Bernardin0Edlyn #FlagNetwork #IDO #cryptocurrency #bitcoin #NFTs,2022-03-19 12,0.7,0.6,Positive
1345559047437578248,RT @pourteaux: UST/Luna founder @stablekwon talking with @udiWertheimer says he currently has the go ahead to purchase the first $3B in bit…,2022-03-19 12,0.125,0.36666667,Positive
1472830186638897159,@SkygardGame Nice iam participant and this amazing project @yoire9 @Takanom65744565 @RiksaRiksaaa @aagustiin_ @Kuzan15266185 #Airdrop #Airdrops #Airdropinspector #BSC #SkygardGame #NFTs #Crypto #Bitcoin,2022-03-19 12,0.6,0.95,Positive
1405525437074137107,RT @bmurphypointman: #affiliate #affiliatemarketing #bitcoin #shop #blogger #business #cryptocurrency #deals #discount #gifts #marketing #s…,2022-03-19 12,0.0,0.0,Neutral
88550770,In 2022 $XRP will overtake bitcoin #xrp #ripple https://t.co/L3va4kBvvu,2022-03-19 12,0.0,0.0,Neutral
1330980324524892161,"RT @soyishikawa: Hacelo por curiosidad y me contás, pasa y descarga la App Móvil para Android (desarrollada por mi). Instala Bitcoin Price…",2022-03-19 12,0.0,0.0,Neutral
1232024322950066176,RT @saylor: Laser eyes signal intent to make #bitcoin an instrument of economic empowerment. 🌍,2022-03-19 12,0.2,0.2,Positive
23080913,"RT @natbrunell: Senator Warren, with all due respect, when someone is trying to help you learn more about #Bitcoin, the most important thin…",2022-03-19 12,0.31875,0.59375,Positive
2310500650,"\"RT @BTCTN: Jocelyn Cheng says that \"\"Luno Expeditions will focus on the group’s early-stage investing in equity and convertible rounds.\"\" #lu…\"",2022-03-19 12,0.0,0.0,Neutral
1204732463848800258,I just voted in #okornotok from @Okcoin — submit your votes &amp; tweet about it for a chance to win 12k in #bitcoin.   It's all right here: 👇 https://t.co/qv8GuLaxur,2022-03-19 12,0.54285717,0.46785715,Positive
50948270,RT @TomBrady: Hey @FTX_Official …could we donate a Bitcoin to the charity of this person’s choice?! 😂 https://t.co/iI3kZo5KA6,2022-03-19 12,0.0,0.0,Neutral
1472830186638897159,@airdropinspect Nice iam participant and this amazing project @yoire9 @Takanom65744565 @RiksaRiksaaa @aagustiin_ @Kuzan15266185 #Airdrop #Airdrops #Airdropinspector #BSC #SkygardGame #NFTs #Crypto #Bitcoin,2022-03-19 12,0.6,0.95,Positive
1389225757466144776,RT @traderherz: @FalkWegerich Das war der Hexensabbat Freitag! #DAX mit Achterbahnfahrt! 2% runter und wieder 2% hoch! Ganze 300 Punkte Spa…,2022-03-19 12,0.0,0.0,Neutral
1464279252170326025,RT @100trillionUSD: #Bitcoin https://t.co/VYODgGXYU3,2022-03-19 12,0.0,0.0,Neutral
2997865002,Membuat banyak doa di kabulkan #Bitcoin 😁 https://t.co/feuNAsmYzl,2022-03-19 12,0.0,0.0,Neutral
950451100682825728,ชาวคริปโต ถูกใจสิ่งนี้? BITCOIN ใกล้ทำฝันแฟนๆเป็นจริง โอกาสเจอ จุดต่ำสุดของราคา https://t.co/mMYEx0cMJl,2022-03-19 12,0.0,0.0,Neutral
1402054891569356803,"In the same way that mercantilist gold and industrialist dollars were reflections of the dominant mode of oppression of their day: Bitcoin is, today, the currency which indexes the value of conflict minerals.",2022-03-19 12,0.0,0.125,Neutral
1489269627121463296,Current #Bitcoin price is 41733.11534064252$,2022-03-19 12,0.0,0.4,Neutral
218191589,"RT @J_Medi04: @BTCfuel You invest, you earn, and then give back to the community! Get medi before it goes🚀🌘 #MediToken #Earn2Give #Crypto #…",2022-03-19 12,0.0,0.0,Neutral
218191589,"RT @J_Medi04: @BTCfuel You invest, you earn, and then give back to the community! Get medi before it goes🚀🌘 #MediToken #Earn2Give #Crypto #…",2022-03-19 12,0.0,0.0,Neutral
1065008503,RT @Kevin_Cage_: #API3 creating an ATH vs Bitcoin tells me all I need to know for this year.,2022-03-19 12,0.0,0.0,Neutral
126107599,RT @BitcoinMagazine: 💥 The largest #Bitcoin conference in history starts in 19 days. 👀,2022-03-19 12,0.0,0.0,Neutral
1575636434,https://t.co/oM8W2Jt1Wi #dragonball #dragonballz #dragonballsuper #vegeta #goku #anime #sketch #dccomics $SHIB #SHIBARMY #btc #bitcoin #UkraineRussiaWar #RussianUkrainianWar #Ukriane #istandwithrussia #StandWithUkraine️ #UkraineUnderAttaсk 2022-03-19 09:07:16.735395,2022-03-19 12,0.0,0.0,Neutral
1472606419954266116,Nice iam participant and this amazing project @yoire9 @Takanom65744565 @RiksaRiksaaa @aagustiin_ @Kuzan15266185 #Airdrop #Airdrops #Airdropinspector #BSC #SkygardGame #NFTs #Crypto #Bitcoin https://t.co/sxDhgyb6qe,2022-03-19 12,0.6,0.95,Positive
1492914746147934209,RT @mobdaboss: Why ask me? Just look at the #EverEarn Chart.. Every time i look at this #cryptocurrecy all i see is waves in an upward traj…,2022-03-19 12,0.0,0.0,Neutral
1317468415670382593,RT @Dennis_Porter_: The USA will adopt #Bitcoin. The momentum is too strong. The incentive too great. The historical moment too profound. T…,2022-03-19 12,0.32916668,0.62083334,Positive
1275074551483793412,RT @Dennis_Porter_: RT if you support 0% cap gains on #Bitcoin and want to see #Bitcoin become legal tender in the USA 🇺🇸,2022-03-19 12,0.2,0.2,Positive
202463137,RT @Binance_COL: Cuando no compraste boletas para el #Jamming por comprar #Bitcoin https://t.co/fc0BdbtjAb,2022-03-19 12,0.0,0.0,Neutral
1504262681527611392,"@CoinbaseArmy You invest, you earn, and then give back to the community! Get medi before it goes🚀🌘 #MediToken #Earn2Give #Crypto #NFT #AMA #HODL #Play2Earn #Earn2Give #ERC20 #ETH #x100Gems #x1000GEM #bitcoin #cryptonews $Medi #MediFam #MediArmy  #LLC #Lowcapgem #NFTCommunity https://t.co/0I9ttg3q7h",2022-03-19 12,0.0,0.0,Neutral
1477419227371868162,You can do Cloud Mining using this site https://t.co/LhOUXbxKpa                            #mining #trxmining #money #earnmoney #register #bitcoin #ethereum #btc #eth #tronvex 7049,2022-03-19 12,0.0,0.0,Neutral
1472606419954266116,@SkygardGame Nice iam participant and this amazing project @yoire9 @Takanom65744565 @RiksaRiksaaa @aagustiin_ @Kuzan15266185 #Airdrop #Airdrops #Airdropinspector #BSC #SkygardGame #NFTs #Crypto #Bitcoin,2022-03-19 12,0.6,0.95,Positive
1435293743461060611,RT @BronxBlockchain: I got drama not for days but for years. The truth shall be revealed lol. Got all that 10+ years of emails and screensh…,2022-03-19 12,0.8,0.7,Positive
858503113,"@elonmusk Pi Network, Pi Coin is the future of digital currency. Forget about Bitcoin and the rest.",2022-03-19 12,0.0,0.0625,Neutral
1503398037208514561,#FlagNetwork  #cryptocurrency #Bitcoin ￼  #StandWithUkraine https://t.co/4y7d5uobpe,2022-03-19 12,0.0,0.0,Neutral
1452622453184688128,#FlagNetwork  #cryptocurrency #Bitcoin  #StandWithUkraine https://t.co/Zg4uWZeBMB,2022-03-19 12,0.0,0.0,Neutral
1498752050397691916,RT @PeteSessions: #Bitcoin is aligned with American values and will strengthen the dollar.,2022-03-19 12,0.0,0.0,Neutral
2589538488,In 2022 $XRP will overtake bitcoin #xrp #ripple https://t.co/D2TJ7Go1sE,2022-03-19 12,0.0,0.0,Neutral
9768732,RT @w_s_bitcoin: No one has ever been in the red after daily DCAing #bitcoin for at least 3 years. Chances are you'll be in the green much…,2022-03-19 12,-0.125,0.175,Negative
879854374305939457,@LibertyBlitz Could not have said it better. Me too. Gold team a bit more subdued (although painful to read many times) but the Bitcoin mob unbearable. No naming names but sure we thinking some of the same crowd.,2022-03-19 12,0.21666667,0.56898147,Positive
1423576379732357123,"News: Santiment, an on-chain metrics platform, has stated that #Bitcoin supply on exchanges has hit a 39-month low.",2022-03-19 12,0.0,0.3,Neutral
916020576946339840,#FlagNetwork  #cryptocurrency #Bitcoin  #StandWithUkraine https://t.co/amz74erYdt,2022-03-19 12,0.0,0.0,Neutral
1358248026838474755,"What kills Bitcoin? Ppl paying it to governments &amp; governments acquiring it over time from merchants via giving them a favorable exchange rate with whatever printable fiat garbage they decide. In the end, governments of the 🌎 hold most of the Bitcoin. Maxis can only do so much.",2022-03-19 12,0.23333333,0.56666666,Positive
1310140851084038144,RT @maxkeiser: #Bitcoin ‘ers were 10 yrs ahead of the curve. The fact the WH is still dumb on this point means another 10 yrs of triple-dig…,2022-03-19 12,-0.375,0.5,Negative
1402438684339838980,RT @BitcoinMagazine: NEW💥 The Top 10 US miners now HODL over $1.5 BILLION worth of #Bitcoin 💥,2022-03-19 12,0.4,0.3,Positive
2517622874,"RT @CarfuelFinance: We became a winning team of 20,000 people. #Airdrop continues at full speed. You can watch our video that will enable y…",2022-03-19 12,0.425,0.65,Positive
1439260965141364736,"CashNNoncrypto found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/gmFPgK1Pp1 #cryptocurrency #50408 https://t.co/Eoq28DPHbE",2022-03-19 12,1.0,1.0,Positive
889979841247948802,RT @Dennis_Porter_: RT if you support 0% cap gains on #Bitcoin and want to see #Bitcoin become legal tender in the USA 🇺🇸,2022-03-19 12,0.2,0.2,Positive
1301880372658016259,@FIFAMobiledaily I thought bitcoin lol,2022-03-19 12,0.8,0.7,Positive
912174747416330240,Why $120K Bitcoin &amp; $7K Ethereum Next Week ?! BTC/ETH Price Prediction! Urgent News! https://t.co/hT0wr4xI3C,2022-03-19 12,0.0,0.0,Neutral
1453145583896514565,"RT @Dennis_Porter_: #Bitcoin on Lightning is over 1,000x better than Visa and Mastercard. It is the fastest and most efficient payment syst…",2022-03-19 12,0.5,0.5,Positive
1167669981351313408,"US Senators Introduce Crypto Sanctions Bill — Expert Says It’s Overbroad, Unconstitutional – Regulation Bitcoin News https://t.co/UIsIJfjlKT",2022-03-19 12,0.0,0.0,Neutral
1211260728822206464,"US Senators Introduce Crypto Sanctions Invoice — Skilled Says It is Overbroad, Unconstitutional – Regulation Bitcoin Information - Metaverse Noobs https://t.co/enNkVQQP2V",2022-03-19 12,0.5,0.5,Positive
